"meet_location","meet_wday","meet_mday","meet_year","racecount","race_number","horse_number","horse_name","horse_sire","horse_trainer","horse_jockey","horse_odds","horse_odds_decimal","horse_place","purse","time_frac1","time_frac2","time_frac3","time_frac4","time_frac5","time_final","track_length","track_type","race_class","dist_frac1","dist_frac2","dist_frac3","dist_frac4","dist_frac5"
"Assiniboia Downs","Tuesday","September 19","2023",15,8,"6","Race Home","Race Day","Gonzalo Anderson","Francisco Guerrero","5/1",5,3,50000,23.57,47.12,72.04,99,NA,112.3,"1 1/8M","Dirt","Gold Cup S.","1/4","1/2","3/4","MILE",""
"Assiniboia Downs","Tuesday","September 19","2023",15,8,"7","McKague","Secret Circle","Carl Norman Anderson","Timothy Peter Tarasenco","10/1",10,5,50000,23.57,47.12,72.04,99,NA,112.3,"1 1/8M","Dirt","Gold Cup S.","1/4","1/2","3/4","MILE",""
"Assiniboia Downs","Tuesday","September 19","2023",15,8,"8","Mano Dura","Keen Ice","Jerry Gourneau","Antonio Whitehall","7/2",3.5,4,50000,23.57,47.12,72.04,99,NA,112.3,"1 1/8M","Dirt","Gold Cup S.","1/4","1/2","3/4","MILE",""
"Assiniboia Downs","Monday","September 18","2023",16,1,"1","Witt's Memories","Penitent Man","Carl Norman Anderson","Fraser Aebly","20/1",20,3,10200,24.57,49.55,75.95,89.14,NA,95.94,"7 1/2F","Dirt","$5,000 Claiming","","","","",""
"Assiniboia Downs","Monday","September 18","2023",16,1,"2","Diane's Wish","Nonios","Michael Nault","Chavion Chow","3/5",0.6,2,10200,24.57,49.55,75.95,89.14,NA,95.94,"7 1/2F","Dirt","$5,000 Claiming","","","","",""
"Assiniboia Downs","Monday","September 18","2023",16,1,"3","Diamond Grand","Include","Jerry Gourneau","Antonio Whitehall","8/5",1.6,1,10200,24.57,49.55,75.95,89.14,NA,95.94,"7 1/2F","Dirt","$5,000 Claiming","","","","",""
"Assiniboia Downs","Monday","September 18","2023",16,1,"4","Rubyinthestars","Upstart","Jennifer Jordan","Nirone Austin","15/1",15,5,10200,24.57,49.55,75.95,89.14,NA,95.94,"7 1/2F","Dirt","$5,000 Claiming","","","","",""
"Assiniboia Downs","Monday","September 18","2023",16,1,"5","Vallentay","Quest","Jennifer Jordan","Douglas Badaloo","10/1",10,4,10200,24.57,49.55,75.95,89.14,NA,95.94,"7 1/2F","Dirt","$5,000 Claiming","","","","",""
"Assiniboia Downs","Monday","September 18","2023",17,2,"1","Pickingupstrangers","Too Much Bling","Jerry Gourneau","Shavon Belle","2/1",2,5,13700,22.98,46.06,58.72,NA,NA,72.16,"6F","Dirt","$10,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",17,2,"2","One Sky","Sky Mesa","Calvin Britton","Antonio Whitehall","7/5",1.4,3,13700,22.98,46.06,58.72,NA,NA,72.16,"6F","Dirt","$10,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",17,2,"3","Adjournment","Harbor the Gold","Lise Pruitt","Fraser Aebly","8/1",8,2,13700,22.98,46.06,58.72,NA,NA,72.16,"6F","Dirt","$10,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",17,2,"4","Bettermakethattwo","Going Commando","Larry Cizik","Neville Stephenson","3/1",3,4,13700,22.98,46.06,58.72,NA,NA,72.16,"6F","Dirt","$10,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",17,2,"5","Highriseinthepeg","Frac Daddy","Tiffany Husbands","Damario Bynoe","12/1",12,1,13700,22.98,46.06,58.72,NA,NA,72.16,"6F","Dirt","$10,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",18,3,"1","Pino Bambino","Klimt","Steven Gaskin","Da-Sean Zavier Gaskin","25/1",25,5,40000,23.36,49.35,75.61,89.84,NA,105.54,"1M","Dirt","Buffalo S.","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Monday","September 18","2023",18,3,"2","Moonman Rules","Penitent Man","Maria Stanford","Neville Stephenson","40/1",40,NA,40000,23.36,49.35,75.61,89.84,NA,105.54,"1M","Dirt","Buffalo S.","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Monday","September 18","2023",18,3,"3","Daisysadoozy","Carpe Diem","Devon Gittens","Damario Bynoe","9/5",1.8,3,40000,23.36,49.35,75.61,89.84,NA,105.54,"1M","Dirt","Buffalo S.","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Monday","September 18","2023",18,3,"4","J L Copper","Vengeful Wildcat","Tom Gardipy, Jr.","Ronald Ali","8/5",1.6,4,40000,23.36,49.35,75.61,89.84,NA,105.54,"1M","Dirt","Buffalo S.","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Monday","September 18","2023",18,3,"5","Banker's Day","Nonios","Devon Gittens","Renaldo Cumberbatch","8/1",8,2,40000,23.36,49.35,75.61,89.84,NA,105.54,"1M","Dirt","Buffalo S.","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Monday","September 18","2023",18,3,"6","Commandoslastdance","Going Commando","Michael Nault","Chavion Chow","5/2",2.5,1,40000,23.36,49.35,75.61,89.84,NA,105.54,"1M","Dirt","Buffalo S.","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Monday","September 18","2023",19,4,"1","Mia's Majesty","Majesticperfection","Devon Gittens","Damario Bynoe","8/1",8,5,10400,22.42,46.12,58.54,NA,NA,65.04,"5 1/2F","Dirt","$4,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",19,4,"2","The Boss Factor","The Factor","Tom Gardipy, Jr.","Ronald Ali","6/1",6,4,10400,22.42,46.12,58.54,NA,NA,65.04,"5 1/2F","Dirt","$4,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",19,4,"3","Orcadian Storm","Parker's Storm Cat","Bruce Sanderson","Prayven Badrie","5/2",2.5,3,10400,22.42,46.12,58.54,NA,NA,65.04,"5 1/2F","Dirt","$4,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",19,4,"4","Rebounder","Attila's Storm","Deborah M. Hanson","Shavon Belle","7/2",3.5,5,10400,22.42,46.12,58.54,NA,NA,65.04,"5 1/2F","Dirt","$4,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",19,4,"5","Lucky Break","Itsmyluckyday","Jerry Gourneau","Stanley Chadee Jr.","9/5",1.8,2,10400,22.42,46.12,58.54,NA,NA,65.04,"5 1/2F","Dirt","$4,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",19,4,"6","Terawatt","Nyquist","Murray Duncan","Fraser Aebly","10/1",10,1,10400,22.42,46.12,58.54,NA,NA,65.04,"5 1/2F","Dirt","$4,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",20,5,"1","Warbridge","Data Link","Tom Gardipy, Jr.","Ronald Ali","5/1",5,5,10000,22.98,46.51,59.39,NA,NA,66.36,"5 1/2F","Dirt","$3,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",20,5,"2","Herbie","Devil His Due","Bruce Sanderson","Neville Stephenson","4/1",4,5,10000,22.98,46.51,59.39,NA,NA,66.36,"5 1/2F","Dirt","$3,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",20,5,"3","Ohtani","First Dude","Tom Gardipy, Jr.","Fraser Aebly","25/1",25,NA,10000,22.98,46.51,59.39,NA,NA,66.36,"5 1/2F","Dirt","$3,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",20,5,"4","Diddley","Stay Thirsty","Ryan Desjarlais","Chavion Chow","6/1",6,3,10000,22.98,46.51,59.39,NA,NA,66.36,"5 1/2F","Dirt","$3,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",20,5,"5","Lady Sunset","Sky Mesa","Maria Stanford","Sven Balroop","30/1",30,4,10000,22.98,46.51,59.39,NA,NA,66.36,"5 1/2F","Dirt","$3,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",20,5,"6","Browning Island","Sky Mesa","Devon Gittens","Damario Bynoe","9/5",1.8,1,10000,22.98,46.51,59.39,NA,NA,66.36,"5 1/2F","Dirt","$3,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",20,5,"7","Towards the Light","Munnings","Courtney Ross","Antonio Whitehall","3/1",3,2,10000,22.98,46.51,59.39,NA,NA,66.36,"5 1/2F","Dirt","$3,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",21,6,"1","Ask for Bode","Bodemeister","Perry Cavanaugh","Prayven Badrie","3/1",3,1,11800,22.55,45.83,58.91,NA,NA,66.01,"5 1/2F","Dirt","$4,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",21,6,"2","Tiz Hoppin","Tizdejavu","Jerry Gourneau","Renaldo Cumberbatch","4/1",4,5,11800,22.55,45.83,58.91,NA,NA,66.01,"5 1/2F","Dirt","$4,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",21,6,"3","Will Knows","Wilko","Tom Gardipy, Jr.","Sven Balroop","5/1",5,3,11800,22.55,45.83,58.91,NA,NA,66.01,"5 1/2F","Dirt","$4,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",21,6,"4","Many Roses","Many Rivers","Perry Cavanaugh","Neville Stephenson","15/1",15,2,11800,22.55,45.83,58.91,NA,NA,66.01,"5 1/2F","Dirt","$4,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",21,6,"5","Danz a Rebel","Revolutionary","Tom Gardipy, Jr.","Ronald Ali","30/1",30,4,11800,22.55,45.83,58.91,NA,NA,66.01,"5 1/2F","Dirt","$4,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",21,6,"6","Dazzl'n Mischief","Into Mischief","Elton Dickey","Antonio Whitehall","10/1",10,NA,11800,22.55,45.83,58.91,NA,NA,66.01,"5 1/2F","Dirt","$4,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",21,6,"7","Shootin Money","Archarcharch","Elton Dickey","Fraser Aebly","7/5",1.4,NA,11800,22.55,45.83,58.91,NA,NA,66.01,"5 1/2F","Dirt","$4,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","September 18","2023",22,7,"1","French Rose","Raison d'Etat","Larry Cizik","Neville Stephenson","20/1",20,5,50000,25.09,50.36,74.52,100.54,NA,113.89,"1 1/8M","Dirt","Manitoba Matron S.","1/4","1/2","3/4","MILE",""
"Assiniboia Downs","Monday","September 18","2023",22,7,"2","Reasonably Lovely","Union Rags","Steve Keplin, Jr.","Prayven Badrie","15/1",15,2,50000,25.09,50.36,74.52,100.54,NA,113.89,"1 1/8M","Dirt","Manitoba Matron S.","1/4","1/2","3/4","MILE",""
"Assiniboia Downs","Monday","September 18","2023",22,7,"3","Burrow Down","Connect","Murray Duncan","Stanley Chadee Jr.","6/5",1.2,1,50000,25.09,50.36,74.52,100.54,NA,113.89,"1 1/8M","Dirt","Manitoba Matron S.","1/4","1/2","3/4","MILE",""
"Assiniboia Downs","Monday","September 18","2023",22,7,"4","Big Stretch","Mr. Big","Michael Nault","Chavion Chow","2/1",2,3,50000,25.09,50.36,74.52,100.54,NA,113.89,"1 1/8M","Dirt","Manitoba Matron S.","1/4","1/2","3/4","MILE",""
"Assiniboia Downs","Monday","September 18","2023",22,7,"5","Orange Theory","First Dude","Shelley Brown","Antonio Whitehall","5/1",5,5,50000,25.09,50.36,74.52,100.54,NA,113.89,"1 1/8M","Dirt","Manitoba Matron S.","1/4","1/2","3/4","MILE",""
"Assiniboia Downs","Monday","September 18","2023",22,7,"6","Catch the Dream","Daddy Long Legs","Carl Norman Anderson","Timothy Peter Tarasenco","25/1",25,NA,50000,25.09,50.36,74.52,100.54,NA,113.89,"1 1/8M","Dirt","Manitoba Matron S.","1/4","1/2","3/4","MILE",""
"Assiniboia Downs","Monday","September 18","2023",22,7,"7","Missyintomischief","Goldencents","Tom Gardipy, Jr.","Ronald Ali","7/1",7,4,50000,25.09,50.36,74.52,100.54,NA,113.89,"1 1/8M","Dirt","Manitoba Matron S.","1/4","1/2","3/4","MILE",""
"Assiniboia Downs","Monday","September 18","2023",23,8,"1","Doublebarreldelite","Going Commando","Michael Nault","Chavion Chow","9/5",1.8,3,10100,24.4,49.54,75.61,89.8,NA,104.33,"1M","Dirt","$5,000 Claiming","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Monday","September 18","2023",23,8,"2","Finger Tip","Straight Fire","Devon Gittens","Shavon Belle","30/1",30,5,10100,24.4,49.54,75.61,89.8,NA,104.33,"1M","Dirt","$5,000 Claiming","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Monday","September 18","2023",23,8,"3","Bits of Lemon Drop","Declassify","Victoria Morse","Ronald Ali","8/1",8,4,10100,24.4,49.54,75.61,89.8,NA,104.33,"1M","Dirt","$5,000 Claiming","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Monday","September 18","2023",23,8,"4","Just a Pose","Kentucky Bear","Lise Pruitt","Renaldo Cumberbatch","4/1",4,2,10100,24.4,49.54,75.61,89.8,NA,104.33,"1M","Dirt","$5,000 Claiming","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Monday","September 18","2023",23,8,"5","Viognier","Tapiture","Carl Norman Anderson","Timothy Peter Tarasenco","6/1",6,5,10100,24.4,49.54,75.61,89.8,NA,104.33,"1M","Dirt","$5,000 Claiming","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Monday","September 18","2023",23,8,"6","Barbie's Quest","Quest","Marion Johnston","Stanley Chadee Jr.","25/1",25,5,10100,24.4,49.54,75.61,89.8,NA,104.33,"1M","Dirt","$5,000 Claiming","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Monday","September 18","2023",23,8,"7","Big Big Energy","Nonios","Devon Gittens","Damario Bynoe","10/1",10,5,10100,24.4,49.54,75.61,89.8,NA,104.33,"1M","Dirt","$5,000 Claiming","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Monday","September 18","2023",23,8,"8","Move to Order","Drill","Shaun Morin","Fraser Aebly","20/1",20,5,10100,24.4,49.54,75.61,89.8,NA,104.33,"1M","Dirt","$5,000 Claiming","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Monday","September 18","2023",23,8,"9","Annakhozana","Khozan","Shelley Brown","Antonio Whitehall","5/1",5,1,10100,24.4,49.54,75.61,89.8,NA,104.33,"1M","Dirt","$5,000 Claiming","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Tuesday","September 12","2023",24,1,"1","Big Big Energy","Nonios","Devon Gittens","Renaldo Cumberbatch","4/5",0.8,1,10000,23.09,47.71,60.77,NA,NA,67.37,"5 1/2F","Dirt","$5,000 Maiden Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","September 12","2023",24,1,"2","Freedom Convoy","Wicked Strong","Wendy Anderson","Fraser Aebly","8/1",8,5,10000,23.09,47.71,60.77,NA,NA,67.37,"5 1/2F","Dirt","$5,000 Maiden Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","September 12","2023",24,1,"3","Payitforward","A Shin Forward","Brent Hrymak","Neville Stephenson","15/1",15,4,10000,23.09,47.71,60.77,NA,NA,67.37,"5 1/2F","Dirt","$5,000 Maiden Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","September 12","2023",24,1,"4","Helens Spirit","Upstart","Jennifer Jordan","Nirone Austin","20/1",20,3,10000,23.09,47.71,60.77,NA,NA,67.37,"5 1/2F","Dirt","$5,000 Maiden Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","September 12","2023",24,1,"5","Jackie's Thunder","Nonios","Tiffany Husbands","Arthur Budhu","5/1",5,5,10000,23.09,47.71,60.77,NA,NA,67.37,"5 1/2F","Dirt","$5,000 Maiden Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","September 12","2023",24,1,"6","No Barb Wire","Nonios","Marion Johnston","Shavon Belle","5/2",2.5,2,10000,23.09,47.71,60.77,NA,NA,67.37,"5 1/2F","Dirt","$5,000 Maiden Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","September 12","2023",25,2,"1","True Kate","True Sense","Fred Rawson","Stanley Chadee Jr.","8/5",1.6,3,10100,23.12,46.81,60.09,NA,NA,73.84,"6F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","September 12","2023",25,2,"2","Move to Order","Drill","Shaun Morin","Douglas Badaloo","8/1",8,4,10100,23.12,46.81,60.09,NA,NA,73.84,"6F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","September 12","2023",25,2,"3","Finger Tip","Straight Fire","Devon Gittens","Damario Bynoe","15/1",15,5,10100,23.12,46.81,60.09,NA,NA,73.84,"6F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","September 12","2023",25,2,"4","Miami Souvenirs","Chitu","Curtis Maxwell","Antonio Whitehall","9/2",4.5,5,10100,23.12,46.81,60.09,NA,NA,73.84,"6F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","September 12","2023",25,2,"5","Just for Charlotte","Going Commando","Jennifer Jordan","Nirone Austin","7/2",3.5,2,10100,23.12,46.81,60.09,NA,NA,73.84,"6F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","September 12","2023",25,2,"6","A Lot to Like","Hit It a Bomb","Brent Hrymak","Fraser Aebly","3/1",3,1,10100,23.12,46.81,60.09,NA,NA,73.84,"6F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","September 12","2023",26,3,"1","Private Frank","Going Commando","Tom Gardipy, Jr.","Ronald Ali","4/5",0.8,5,40000,24.23,49.02,74.03,100.89,NA,115.15,"1 1/8M","Dirt","J. W. Sifton S.","1/4","1/2","3/4","MILE",""
"Assiniboia Downs","Tuesday","September 12","2023",26,3,"2","Valid Defence","A Shin Forward","Wendy Anderson","Damario Bynoe","15/1",15,2,40000,24.23,49.02,74.03,100.89,NA,115.15,"1 1/8M","Dirt","J. W. Sifton S.","1/4","1/2","3/4","MILE",""
"Assiniboia Downs","Tuesday","September 12","2023",26,3,"3","Sugar Daddy Jack","Nonios","Carl Norman Anderson","Timothy Peter Tarasenco","12/1",12,1,40000,24.23,49.02,74.03,100.89,NA,115.15,"1 1/8M","Dirt","J. W. Sifton S.","1/4","1/2","3/4","MILE",""
"Assiniboia Downs","Tuesday","September 12","2023",26,3,"4","Keystone Cash","Nonios","Devon Gittens","Shavon Belle","30/1",30,5,40000,24.23,49.02,74.03,100.89,NA,115.15,"1 1/8M","Dirt","J. W. Sifton S.","1/4","1/2","3/4","MILE",""
"Assiniboia Downs","Tuesday","September 12","2023",26,3,"5","I Love My Life","Kentucky Bear","Lise Pruitt","Antonio Whitehall","7/5",1.4,3,40000,24.23,49.02,74.03,100.89,NA,115.15,"1 1/8M","Dirt","J. W. Sifton S.","1/4","1/2","3/4","MILE",""
"Assiniboia Downs","Tuesday","September 12","2023",26,3,"6","Kentucky Jake","Kentucky Bear","Fred Rawson","Stanley Chadee Jr.","10/1",10,4,40000,24.23,49.02,74.03,100.89,NA,115.15,"1 1/8M","Dirt","J. W. Sifton S.","1/4","1/2","3/4","MILE",""
"Assiniboia Downs","Tuesday","September 12","2023",27,4,"1","Dazzling Gold","True Sense","Michael Nault","Chavion Chow","5/1",5,5,10200,22.46,46.05,59.34,NA,NA,66.61,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","September 12","2023",27,4,"2","Tapiture Way","Tapiture","Shelley Brown","Sven Balroop","10/1",10,5,10200,22.46,46.05,59.34,NA,NA,66.61,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","September 12","2023",27,4,"3","Stan's Starlet","Stanford","Wendy Anderson","Fraser Aebly","15/1",15,5,10200,22.46,46.05,59.34,NA,NA,66.61,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","September 12","2023",27,4,"4","Tecate Gold","Harbor the Gold","Maria Stanford","Neville Stephenson","12/1",12,5,10200,22.46,46.05,59.34,NA,NA,66.61,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","September 12","2023",27,4,"5","Mo Aretha","Mo Town","Tom Gardipy, Jr.","Ronald Ali","4/1",4,2,10200,22.46,46.05,59.34,NA,NA,66.61,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","September 12","2023",27,4,"6","Miss Langskip","Reload","Tiffany Husbands","Damario Bynoe","3/1",3,1,10200,22.46,46.05,59.34,NA,NA,66.61,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","September 12","2023",27,4,"7","Diamond Grand","Include","Jerry Gourneau","Antonio Whitehall","5/2",2.5,3,10200,22.46,46.05,59.34,NA,NA,66.61,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","September 12","2023",27,4,"8","Tipsy At the Bar","Rocky Bar","Deborah M. Hanson","Shavon Belle","10/1",10,4,10200,22.46,46.05,59.34,NA,NA,66.61,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","September 12","2023",28,5,"1","Cato's Lady","Midshipman","Jerry Gourneau","Arthur Budhu","10/1",10,4,16500,24.24,47.25,72.47,NA,NA,86.47,"7F","Dirt","$10,000 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Tuesday","September 12","2023",28,5,"2","Island High","Going Commando","Lise Pruitt","Chavion Chow","30/1",30,5,16500,24.24,47.25,72.47,NA,NA,86.47,"7F","Dirt","$10,000 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Tuesday","September 12","2023",28,5,"3","Kate's Princess","Lucky Pulpit","Gary Danelson","Fraser Aebly","6/5",1.2,1,16500,24.24,47.25,72.47,NA,NA,86.47,"7F","Dirt","$10,000 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Tuesday","September 12","2023",28,5,"4","Miss Z","Mr. Z","Steve Keplin, Jr.","Antonio Whitehall","6/1",6,3,16500,24.24,47.25,72.47,NA,NA,86.47,"7F","Dirt","$10,000 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Tuesday","September 12","2023",28,5,"5","Chicago River","Awesome of Course","Shelley Brown","Damario Bynoe","12/1",12,5,16500,24.24,47.25,72.47,NA,NA,86.47,"7F","Dirt","$10,000 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Tuesday","September 12","2023",28,5,"6","Dixie Mo","Uncle Mo","Rick A. Wise","Ronald Ali","15/1",15,2,16500,24.24,47.25,72.47,NA,NA,86.47,"7F","Dirt","$10,000 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Tuesday","September 12","2023",28,5,"7","Witt's Tenny Ten","Drums of Thunder","Steven Gaskin","Sven Balroop","4/1",4,5,16500,24.24,47.25,72.47,NA,NA,86.47,"7F","Dirt","$10,000 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Tuesday","September 12","2023",28,5,"8","Blazing Sky","Sky Mesa","Devon Gittens","Renaldo Cumberbatch","5/1",5,5,16500,24.24,47.25,72.47,NA,NA,86.47,"7F","Dirt","$10,000 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Tuesday","September 12","2023",29,6,"1","Properly Connected","Connect","Jerry Gourneau","Arthur Budhu","2/1",2,2,10100,22.16,45.92,59.31,NA,NA,66.41,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","September 12","2023",29,6,"2","Rockin Atthe Party","Rocky Bar","Deborah M. Hanson","Prayven Badrie","10/1",10,5,10100,22.16,45.92,59.31,NA,NA,66.41,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
